Loan_ID,Married,CoapplicantIncome,Loan_Status,EMI,EMI_exp,loan_avg,Long_Term_Loan,Medium_Term_Loan,Short_term_Loan,Credit_History_Bad,Rural,Semiurban,Urban,Male,Graduate,self_employed_No,self_employed_Unknown,1,2,3
LP001963,1,7.98139158158007,0,11300.000000000016,2.2879125329014,37666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP001964,1,7.984462732262196,0,12090.0,2.5538656527249683,46500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP001972,1,7.467942332285852,1,10500.000000000013,2.270270270270273,52500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP001974,0,0.0,1,13200.000000000018,2.640000000000004,132000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP001977,1,7.4977617006225685,1,9600.000000000013,2.800466744457413,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP001978,0,7.824445930877619,1,14000.000000000016,2.1538461538461564,70000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP001990,0,0.0,0,11300.000000000016,5.650000000000008,113000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP001993,0,7.418780882750794,1,13500.000000000016,2.4871039056742843,67500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP001994,0,7.530479995245536,0,13520.000000000002,3.171475486746423,52000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP001996,0,0.0,0,52800.0,2.6095981811891464,480000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP001998,1,0.0,1,20350.0,2.654232424677188,61666.66666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002002,0,0.0,1,8400.000000000011,2.879670894754889,84000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002004,0,7.785720896534624,1,11100.000000000016,2.081770442610656,55500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002006,0,0.0,1,5600.000000000007,2.2337455125648216,56000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002008,1,0.0,1,11537.969414326248,2.0080002461410107,48000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LP002024,1,7.519692404116539,0,17490.0,4.052363299351251,79500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002031,1,7.403061091090091,1,9990.001831453676,1.982536580959253,37000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002035,1,0.0,1,12000.000000000016,3.228410008071029,40000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002036,1,7.666221925662725,1,8800.000000000011,2.0992366412213768,44000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002043,0,0.0,1,11200.000000000016,3.1629483196837094,56000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002050,1,0.0,0,15500.00000000002,1.550000000000002,77500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
LP002051,1,7.681560362559537,1,11500.000000000016,2.518064374863152,57500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002053,1,5.247024072160486,1,12400.000000000016,2.736702714632535,24800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002054,1,7.372118028337787,1,11300.000000000016,2.1768445386245454,28250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002055,0,8.001689978099135,1,13200.000000000018,2.145992521541216,66000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002065,1,0.0,1,33000.0,2.2,75000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002067,1,8.51398806046729,0,48880.0,3.5812147410066677,125333.33333333331,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
LP002068,0,0.0,1,16900.0,3.437055114907464,130000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002082,1,7.6783263565068856,1,18400.000000000025,2.306342441714718,92000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002086,1,7.804659297056102,0,11000.000000000013,1.6214622641509453,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002087,0,0.0,1,6700.000000000008,2.6800000000000037,67000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002097,0,7.492203042618741,1,11700.000000000016,1.8941233608547865,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002098,0,0.0,1,9800.000000000013,3.339011925042594,98000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002100,0,0.0,1,7100.000000000009,2.5061771973173346,71000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002101,1,0.0,1,49000.00173585229,0.7736394482822408,490000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002103,1,7.51425465281641,1,16380.003002924046,1.4040804905643791,60666.66666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
LP002106,1,8.409830673087738,1,6300.000000000212,0.6304413089162626,35000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002110,1,6.535241271013659,1,17600.0,2.963960929605928,53333.333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
LP002112,1,8.434028950155469,1,17600.000000000022,2.478873239436622,44000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LP002113,0,0.0,0,12999.999999999998,7.103825136612021,25000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002114,0,0.0,1,7100.000000000009,1.7067307692307714,71000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002115,1,7.370230641807081,0,19030.0,4.49456778460085,34600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002116,0,0.0,0,4600.0000000000055,1.9343986543313727,46000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002119,1,7.114769448366463,1,17380.0,3.005360539512364,52666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002126,1,0.0,1,7400.000000000009,2.3321777497636336,18500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002128,1,7.754052639035757,1,12500.000000000016,2.5442703032770235,31250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
LP002129,1,7.807510042216193,1,17600.0,3.550534597538834,80000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002130,1,8.080546965824498,0,21280.000000000004,3.15119206278691,76000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002131,1,7.682021510826875,1,12600.000000000016,2.399542944201108,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002137,1,8.430327258394575,1,28490.0,2.609930377427629,129500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002138,1,8.740496729931813,1,20570.0,2.31774647887324,93500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002139,1,0.0,1,25080.0,2.76120224595398,228000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002140,0,8.335191583433202,0,33880.0,2.62290005419215,154000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002141,1,7.642044402873258,1,9500.000000000013,2.0004211412929065,19000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002142,1,0.0,0,12599.999999999998,2.2909090909090906,105000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002143,1,6.226536669287466,1,13000.000000000016,4.439890710382519,65000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002144,0,0.0,1,10440.00191395159,2.7380020755183816,116000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002149,1,8.060855752934316,1,18150.0,1.5782608695652174,41250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002151,1,0.0,0,6700.000000000008,1.7290322580645183,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002158,1,7.418780882750794,0,12999.999999999998,2.786112301757393,50000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002160,1,8.060855752934316,1,22000.0,2.6397888168946486,40000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002161,0,0.0,0,8100.00000000001,1.7150116451408024,40500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002170,1,8.207401833376355,1,25960.0,2.995269412714896,59000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002175,1,7.755338812846501,1,13000.000000000016,1.8353804884935785,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002178,1,8.017637159908478,1,9500.00000000363,1.5712868011914705,47500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002180,0,0.0,1,12690.000000000426,1.8601583113457087,141000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002181,0,0.0,0,13300.000000000016,2.1396396396396424,133000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002187,0,0.0,0,9600.0,3.84,96000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002188,0,0.0,0,16120.000000000002,3.145979703356753,124000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002190,1,0.0,1,19250.0,3.0434782608695654,87500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002191,1,8.569216219483389,0,62700.00000000001,2.5084013442150748,285000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002194,0,0.0,1,4950.000000000166,0.3141062250142881,55000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002197,1,0.0,1,17050.0,3.288331726133076,51666.66666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002201,1,8.971321471503682,1,38000.00000001452,2.209816236334876,95000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LP002205,0,7.59488438721652,0,13320.00001841875,2.638146171205932,37000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002209,0,7.286191714702382,1,11000.000000000013,2.604783329386695,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002211,1,6.828712071641684,1,10800.001979949922,1.881533445984307,60000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002219,1,8.516593011344206,1,13000.000000000016,0.9457296668121647,26000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002223,1,0.0,1,13000.000000000016,3.016241299303948,130000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002224,0,0.0,0,7100.0,2.313457152166829,71000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002225,1,0.0,1,13000.000000000016,2.4114264514932326,43333.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002226,1,7.824445930877619,1,12800.000000000016,2.1944111092062437,64000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002229,0,8.350666240520924,1,32560.000000000004,3.2006291162882143,148000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002231,0,0.0,1,17160.0,2.86,156000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002234,0,0.0,1,11520.000000000387,1.6073670992047422,128000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002236,1,0.0,0,10000.000000000013,2.190100744634256,33333.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002237,0,0.0,1,10170.001864452845,2.7733847462374808,56500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
LP002239,0,7.3783837129967145,1,13200.000000000018,3.345159655347192,66000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002243,1,8.051022208190679,0,14690.0,2.3901724698991216,56500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002244,1,7.790696031174738,1,13600.000000000018,2.863157894736846,68000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002250,1,0.0,1,12500.000000000016,2.2776967930029186,125000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002255,0,0.0,1,20350.0,2.2199192756627038,46250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002262,1,0.0,1,30250.0,3.1828703703703702,68750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002263,1,7.65728279297819,1,12000.000000000016,2.554278416347385,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002265,1,7.3938782901077555,1,10170.001864452845,2.8109457889587737,28250.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002266,1,7.244941546337007,1,11300.000000000016,2.511111111111114,28250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002272,1,6.184148890937483,1,13500.000000000016,3.590425531914898,33750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002277,0,0.0,0,9230.0,2.90251572327044,71000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002281,1,7.286191714702382,1,9500.000000000013,2.1148708815672337,47500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002284,0,7.418780882750794,1,10900.000000000016,1.9576149425287384,54500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002287,0,7.496097345175956,0,13390.000000000002,4.057575757575759,51500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002288,1,0.0,0,5400.000007467061,1.8691588810893247,15000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002296,0,0.0,0,6500.000000002484,2.359346642469141,65000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002297,0,9.90353755128617,1,10300.000000000013,0.4577777777777783,51500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002300,0,0.0,1,5300.000000000007,2.699949057564955,53000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002301,0,0.0,0,19400.000000000025,2.607176454777587,194000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002305,0,0.0,1,11500.000000000016,2.529140092368598,115000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002308,1,7.783640596221253,1,11500.000000000016,2.518064374863152,57500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002314,0,0.0,1,6600.000000000009,2.982376863985544,66000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002315,1,0.0,0,21280.000000000004,2.5638554216867475,76000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002317,1,0.0,0,50400.00000000001,0.6222222222222223,90000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002318,0,0.0,0,5580.000000000187,1.4429790535299163,31000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002319,1,0.0,1,17600.0,2.813299232736573,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002328,1,0.0,0,30520.000000000004,5.0065616797900265,218000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002332,1,7.617759576608505,1,11000.000000000013,2.5664955669622054,55000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002335,1,8.08271113423758,0,24920.000000000004,4.626810248793168,89000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002337,0,0.0,1,6000.000000000007,2.0033388981636087,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002341,0,0.0,0,17600.0,6.769230769230769,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002342,1,9.90353755128617,0,23900.00000000003,1.1064814814814827,59750.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LP002345,1,7.928045600874777,1,11200.000000000016,2.948920484465512,56000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002347,1,7.257002707092073,1,13800.000000000018,2.959468153549221,69000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002348,1,0.0,1,13800.000000000018,2.3674729799279497,138000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002357,0,0.0,0,10400.0,3.823529411764706,80000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002361,1,7.450079569807499,1,10000.000000000013,2.825656965244423,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002362,1,7.419380582918692,0,14300.0,1.6036783671638444,36666.66666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002364,1,0.0,1,9600.000000000013,0.6451612903225815,96000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002366,1,8.366602832783736,1,12100.000000000016,1.737008326155615,60500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002367,0,0.0,0,8100.00000000001,1.7585757707338276,40500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002368,1,0.0,1,13300.000000000016,2.240943555181132,44333.333333333336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002369,1,2.8402474197790153,1,8700.000000000011,2.963094150617485,43500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002370,0,0.0,1,5400.000989974961,1.987486562375768,60000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
LP002377,0,0.0,1,15000.00000000002,1.739332096474956,75000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LP002379,0,0.0,0,13650.0,2.1,105000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002386,0,0.0,1,44550.0,3.4599254426840638,405000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002387,1,7.75833346749091,1,14300.000000000018,3.0010493179433406,71500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002390,0,0.0,1,10000.000000000013,2.66666666666667,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002393,1,0.0,1,11250.000001308905,1.1197372351257993,112500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002398,0,7.524021415206125,1,5000.000000000006,1.3238019592269012,25000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002401,1,7.026426808699636,1,13450.000000000016,4.029358897543444,67250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002403,0,0.0,0,24310.0,2.333909370199693,187000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LP002407,1,0.0,1,12420.000000000418,1.7390086810417835,138000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP002408,0,8.530109416682784,1,20570.0,2.3578633654287025,93500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002409,1,7.51425465281641,1,19800.0,2.034107252927882,90000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002418,0,7.597897950521784,1,16280.000000000002,2.429850746268657,29600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002422,0,0.0,1,16720.0,0.4432779235928842,76000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002424,1,9.0280988119824,1,19250.000000000487,1.2287756925826945,87500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
LP002429,1,7.099201743553092,1,11700.000000000397,2.502138579982976,43333.333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
LP002434,1,0.0,1,11000.000000000013,2.3645743766122127,36666.66666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002435,1,7.227662498728654,0,5500.000000000006,1.1190233977619546,27500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002443,1,7.444833273892193,0,19500.0,3.861386138613861,37500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
