Loan_ID,Married,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Status,Loan_Amount_Term_org,total_hh_inc,total_pp_hh,avg_inc_hh_d,interest_rate,EMI,EMI_exp,loan_exp,EMI_avg,loan_avg,Long_Term_Loan,Medium_Term_Loan,Short_term_Loan,Very_Long_Term_Loan,Credit_History_Bad,Credit_History_Good,Rural,Semiurban,Urban,Female,Male,Graduate,Not Graduate,self_employed_No,self_employed_Unknown,self_employed_Yes,0,1,2,3
LP001586,1,3522,0.0,81000.0,0,180.0,3522.0,4,880.5,0.09,7290.001336466196,2.069847057486143,22.998296422487222,1822.500334116549,20250.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001594,1,5708,5625.0,187000.0,1,360.0,11333.0,2,5666.5,0.11,20570.0,1.8150533839230565,16.500485308391422,10285.0,93500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001603,1,4344,736.0,87000.0,0,360.0,5080.0,2,2540.0,0.09,7830.000000000264,1.5413385826772172,17.125984251968504,3915.000000000132,43500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001606,1,3497,1964.0,116000.0,1,360.0,5461.0,2,2730.5,0.1,11600.000000000015,2.124153085515476,21.241530855154732,5800.000000000007,58000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001608,1,2045,1619.0,101000.0,1,360.0,3664.0,4,916.0,0.1,10100.000000000013,2.7565502183406148,27.565502183406114,2525.000000000003,25250.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001610,1,5516,11300.0,495000.0,0,360.0,16816.0,5,3363.2,0.14,69300.0,4.121075166508088,29.436251189343484,13860.0,99000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001616,1,3750,0.0,116000.0,1,360.0,3750.0,2,1875.0,0.1,11600.000000000015,3.0933333333333373,30.933333333333334,5800.000000000007,58000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001630,0,2333,1451.0,102000.0,0,480.0,3784.0,2,1892.0,0.13,13260.0,3.504228329809725,26.955602536997887,6630.0,51000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001633,1,6400,7250.0,180000.0,0,360.0,13650.0,3,4550.0,0.14,25200.000000000004,1.8461538461538465,13.186813186813186,8400.000000000002,60000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001634,0,1916,5063.0,67000.0,0,360.0,6979.0,2,3489.5,0.13,8710.0,1.2480298036968047,9.60022925920619,4355.0,33500.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001636,1,4600,0.0,73000.0,1,180.0,4600.0,1,4600.0,0.09,6570.001204469535,1.4282611314064206,15.869565217391305,6570.001204469535,73000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001637,1,33846,0.0,260000.0,0,360.0,33846.0,2,16923.0,0.11,28600.0,0.8450038409265497,7.68185309933227,14300.0,130000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001639,1,3625,0.0,108000.0,1,360.0,3625.0,1,3625.0,0.1,10800.000000000015,2.9793103448275904,29.79310344827586,10800.000000000015,108000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001640,1,39147,4750.0,120000.0,1,360.0,43897.0,2,21948.5,0.09,10800.000000000362,0.2460304804428631,2.7336720049206096,5400.000000000181,60000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001641,1,2178,0.0,66000.0,0,300.0,2178.0,2,1089.0,0.12,7920.000000000013,3.636363636363642,30.303030303030305,3960.0000000000064,33000.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001643,1,2383,2138.0,58000.0,1,360.0,4521.0,2,2260.5,0.1,5800.000000000007,1.2829020128290218,12.829020128290201,2900.0000000000036,29000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001644,1,674,5296.0,168000.0,1,360.0,5970.0,2,2985.0,0.1,16800.000000000022,2.8140703517587977,28.14070351758794,8400.000000000011,84000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001647,1,9328,0.0,188000.0,1,180.0,9328.0,1,9328.0,0.1,18800.000666000473,2.0154374641938757,20.154373927958833,18800.000666000473,188000.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001653,0,4885,0.0,48000.0,1,360.0,4885.0,1,4885.0,0.1,4800.000000000006,0.9825997952917106,9.825997952917094,4800.000000000006,48000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001656,0,12000,0.0,164000.0,0,360.0,12000.0,1,12000.0,0.11,18040.0,1.5033333333333334,13.666666666666666,18040.0,164000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001657,1,6033,0.0,160000.0,0,360.0,6033.0,1,6033.0,0.11,17600.0,2.917288247969501,26.52080225426819,17600.0,160000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001658,0,3858,0.0,76000.0,1,360.0,3858.0,1,3858.0,0.1,7600.000000000009,1.9699326075686907,19.699326075686884,7600.000000000009,76000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001664,0,4191,0.0,120000.0,1,360.0,4191.0,1,4191.0,0.1,12000.000000000015,2.8632784538296385,28.63278453829635,12000.000000000015,120000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001665,1,3125,2583.0,170000.0,0,360.0,5708.0,3,1902.6666666666667,0.11,18700.0,3.276103714085494,29.782761037140855,6233.333333333333,56666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001666,0,8333,3750.0,187000.0,1,360.0,12083.0,2,6041.5,0.11,20570.0,1.702391790118348,15.476289001075891,10285.0,93500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001669,0,1907,2365.0,120000.0,1,360.0,4272.0,2,2136.0,0.1,12000.000000000015,2.808988764044947,28.089887640449437,6000.000000000007,60000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001671,1,3416,2816.0,113000.0,1,360.0,6232.0,2,3116.0,0.1,11300.000000000015,1.8132220795892193,18.13222079589217,5650.000000000007,56500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001673,0,11000,0.0,83000.0,0,360.0,11000.0,1,11000.0,0.09,7470.000000000251,0.679090909090932,7.545454545454546,7470.000000000251,83000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001674,1,2600,2500.0,90000.0,1,360.0,5100.0,3,1700.0,0.1,9000.000000000011,1.7647058823529433,17.647058823529413,3000.0000000000036,30000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001677,0,4923,0.0,166000.0,1,360.0,4923.0,3,1641.0,0.14,23240.000000000004,4.72069876091814,33.719276863701,7746.666666666668,55333.333333333336,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001682,1,3992,0.0,113000.0,0,180.0,3992.0,4,998.0,0.09,10170.001864452843,2.547595657428067,28.306613226452907,2542.5004661132107,28250.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001688,1,3500,1083.0,135000.0,1,360.0,4583.0,3,1527.6666666666667,0.1,13500.000000000016,2.945668775910979,29.456687759109755,4500.0000000000055,45000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001691,1,3917,0.0,124000.0,1,360.0,3917.0,3,1305.6666666666667,0.1,12400.000000000016,3.165688026550936,31.65688026550932,4133.3333333333385,41333.333333333336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001692,0,4408,0.0,120000.0,1,360.0,4408.0,1,4408.0,0.1,12000.000000000015,2.722323049001818,27.22323049001815,12000.000000000015,120000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001693,0,3244,0.0,80000.0,1,360.0,3244.0,1,3244.0,0.1,8000.00000000001,2.466091245376082,24.66091245376079,8000.00000000001,80000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001698,0,3975,2531.0,55000.0,1,360.0,6506.0,2,3253.0,0.1,5500.000000000006,0.8453735013833394,8.453735013833384,2750.000000000003,27500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001699,0,2479,0.0,59000.0,1,360.0,2479.0,1,2479.0,0.1,5900.000000000008,2.3799919322307415,23.79991932230738,5900.000000000008,59000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001702,0,3418,0.0,127000.0,0,360.0,3418.0,1,3418.0,0.1,12700.000000000016,3.7156231714452943,37.15623171445289,12700.000000000016,127000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001708,0,10000,0.0,214000.0,0,360.0,10000.0,1,10000.0,0.11,23540.0,2.354,21.4,23540.0,214000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001711,1,3430,1250.0,128000.0,0,360.0,4680.0,5,936.0,0.13,16640.0,3.5555555555555554,27.35042735042735,3328.0,25600.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001713,1,7787,0.0,240000.0,1,360.0,7787.0,2,3893.5,0.1,24000.00000000003,3.0820598433286284,30.820598433286246,12000.000000000015,120000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001715,1,5703,0.0,130000.0,1,360.0,5703.0,4,1425.75,0.09,11700.000000000395,2.051551814834367,22.79502016482553,2925.0000000000987,32500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001716,1,3173,3021.0,137000.0,1,360.0,6194.0,2,3097.0,0.1,13700.000000000018,2.2118178882789827,22.118178882789795,6850.000000000009,68500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001720,1,3850,983.0,100000.0,1,360.0,4833.0,5,966.6,0.1,10000.000000000013,2.0691082143596136,20.69108214359611,2000.0000000000025,20000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001722,1,150,1800.0,135000.0,0,360.0,1950.0,2,975.0,0.1,13500.000000000016,6.923076923076931,69.23076923076923,6750.000000000008,67500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001726,1,3727,1775.0,131000.0,1,360.0,5502.0,2,2751.0,0.1,13100.000000000015,2.3809523809523836,23.80952380952381,6550.000000000007,65500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001732,1,5000,0.0,72000.0,0,360.0,5000.0,3,1666.6666666666667,0.13,9360.0,1.872,14.4,3120.0,24000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LP001734,1,4283,2383.0,127000.0,1,360.0,6666.0,4,1666.5,0.1,12700.000000000016,1.9051905190519076,19.05190519051905,3175.000000000004,31750.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001736,1,2221,0.0,60000.0,0,360.0,2221.0,1,2221.0,0.13,7800.0,3.5119315623592975,27.014858171994597,7800.0,60000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001743,1,4009,1717.0,116000.0,1,360.0,5726.0,4,1431.5,0.1,11600.000000000015,2.0258470136220774,20.258470136220748,2900.0000000000036,29000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001744,0,2971,2791.0,144000.0,1,360.0,5762.0,2,2881.0,0.1,14400.000000000016,2.499132245748007,24.99132245748004,7200.000000000008,72000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001749,1,7578,1010.0,175000.0,1,360.0,8588.0,2,4294.0,0.11,19250.0,2.2414997671169075,20.3772706101537,9625.0,87500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001750,1,6250,0.0,128000.0,1,360.0,6250.0,1,6250.0,0.1,12800.000000000016,2.0480000000000027,20.48,12800.000000000016,128000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001751,1,3250,0.0,170000.0,0,360.0,3250.0,1,3250.0,0.11,18700.0,5.753846153846154,52.30769230769231,18700.0,170000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001754,1,4735,0.0,138000.0,0,360.0,4735.0,1,4735.0,0.09,12420.000000000418,2.623020063358061,29.14466737064414,12420.000000000418,138000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001758,1,6250,1695.0,210000.0,1,360.0,7945.0,4,1986.25,0.11,23100.0,2.907488986784141,26.431718061674008,5775.0,52500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001760,1,4758,0.0,158000.0,1,480.0,4758.0,1,4758.0,0.11,17380.0,3.6527952921395546,33.2072299285414,17380.0,158000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001761,0,6400,0.0,200000.0,1,360.0,6400.0,1,6400.0,0.1,20000.000000000025,3.125000000000004,31.25,20000.000000000025,200000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001765,1,2491,2054.0,104000.0,1,360.0,4545.0,3,1515.0,0.1,10400.000000000013,2.288228822882291,22.882288228822883,3466.666666666671,34666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001768,1,3716,0.0,42000.0,1,180.0,3716.0,1,3716.0,0.09,3780.000692982472,1.0172230067229473,11.302475780409042,3780.000692982472,42000.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP001770,0,3189,2598.0,120000.0,1,360.0,5787.0,2,2893.5,0.1,12000.000000000015,2.0736132711249375,20.73613271124935,6000.000000000007,60000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001776,0,8333,0.0,280000.0,1,360.0,8333.0,1,8333.0,0.11,30800.000000000004,3.696147845913837,33.60134405376215,30800.000000000004,280000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001778,1,3155,1779.0,140000.0,1,360.0,4934.0,3,1644.6666666666667,0.1,14000.000000000016,2.8374543980543203,28.37454398054317,4666.666666666672,46666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001784,1,5500,1260.0,170000.0,1,360.0,6760.0,3,2253.3333333333335,0.11,18700.0,2.7662721893491122,25.14792899408284,6233.333333333333,56666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001786,1,5746,0.0,255000.0,0,360.0,5746.0,1,5746.0,0.14,35700.0,6.21301775147929,44.37869822485207,35700.0,255000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP001788,0,3463,0.0,122000.0,1,360.0,3463.0,1,3463.0,0.09,10980.00000000037,3.170661276350092,35.229569737222064,10980.00000000037,122000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001790,0,3812,0.0,112000.0,1,360.0,3812.0,2,1906.0,0.1,11200.000000000015,2.9380902413431307,29.38090241343127,5600.000000000007,56000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001792,1,3315,0.0,96000.0,1,360.0,3315.0,2,1657.5,0.1,9600.000000000013,2.8959276018099587,28.959276018099548,4800.000000000006,48000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001798,1,5819,5000.0,120000.0,1,360.0,10819.0,4,2704.75,0.1,12000.000000000015,1.1091598114428334,11.09159811442832,3000.0000000000036,30000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001800,1,2510,1983.0,140000.0,0,180.0,4493.0,3,1497.6666666666667,0.09,12600.002309941574,2.8043628555400786,31.159581571333185,4200.000769980525,46666.666666666664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001806,0,2965,5701.0,155000.0,1,60.0,8666.0,2,4333.0,0.09,14029.70003445537,1.6189360759814644,17.88599123009462,7014.850017227685,77500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001807,1,6250,1300.0,108000.0,1,360.0,7550.0,4,1887.5,0.09,9720.000000000326,1.2874172185430894,14.304635761589404,2430.0000000000814,27000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001811,1,3406,4417.0,123000.0,1,360.0,7823.0,2,3911.5,0.1,12300.000000000016,1.5722868464783353,15.722868464783332,6150.000000000008,61500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001813,0,6050,4333.0,120000.0,0,180.0,10383.0,2,5191.5,0.08,9600.00924688941,0.9245891598660706,11.557353366079168,4800.004623444705,60000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001814,1,9703,0.0,112000.0,1,360.0,9703.0,3,3234.3333333333335,0.1,11200.000000000015,1.154282180768836,11.542821807688345,3733.333333333338,37333.333333333336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001819,1,6608,0.0,137000.0,1,180.0,6608.0,2,3304.0,0.09,12330.002260442827,1.8659204389289992,20.732445520581113,6165.001130221413,68500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001824,1,2882,1843.0,123000.0,1,480.0,4725.0,3,1575.0,0.1,12300.0,2.6031746031746033,26.03174603174603,4100.0,41000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001825,1,1809,1868.0,90000.0,1,360.0,3677.0,2,1838.5,0.1,9000.000000000011,2.4476475387544223,24.476475387544195,4500.0000000000055,45000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001835,1,1668,3890.0,201000.0,0,360.0,5558.0,2,2779.0,0.14,28140.000000000004,5.062972292191437,36.1640878013674,14070.000000000002,100500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001836,0,3427,0.0,138000.0,0,360.0,3427.0,3,1142.3333333333333,0.1,13800.000000000018,4.026845637583898,40.26845637583892,4600.000000000006,46000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001841,0,2583,2167.0,104000.0,1,360.0,4750.0,2,2375.0,0.09,9360.000000000315,1.9705263157895399,21.894736842105264,4680.000000000157,52000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001843,1,2661,7101.0,279000.0,1,180.0,9762.0,3,3254.0,0.1,27900.000988373038,2.858020998604081,28.58020897357099,9300.00032945768,93000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001844,0,16250,0.0,192000.0,0,360.0,16250.0,1,16250.0,0.13,24960.0,1.536,11.815384615384616,24960.0,192000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001846,0,3083,0.0,255000.0,1,360.0,3083.0,4,770.75,0.11,28050.0,9.098280895231916,82.71164450210834,7012.5,63750.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001849,0,6045,0.0,115000.0,0,360.0,6045.0,1,6045.0,0.13,14950.0,2.4731182795698925,19.02398676592225,14950.0,115000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001854,1,5250,0.0,94000.0,0,360.0,5250.0,4,1312.5,0.1,9400.000000000011,1.7904761904761926,17.904761904761905,2350.0000000000027,23500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001859,1,14683,2100.0,304000.0,0,360.0,16783.0,2,8391.5,0.11,33440.0,1.9924924030268725,18.113567300244295,16720.0,152000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
